movie_id,title,release_date,runtime,budget
1777,Fahrenheit 9/11,6/25/2004,122,6000000
1779,Roger & Me,9/1/1989,91,160000
1781,An Inconvenient Truth,1/24/2006,100,1000000
1788,Footloose,2/17/1984,107,8200000
1792,Stuck on You,12/10/2003,118,55000000
1808,Velvet Goldmine,10/23/1998,119,0
1809,The Rules of Attraction,10/11/2002,110,4000000
1813,The Devil's Advocate,10/17/1997,144,57000000
1817,Phone Booth,9/9/2002,81,13000000
1819,"You, Me and Dupree",7/14/2006,108,54000000
1824,50 First Dates,2/13/2004,99,75000000
1830,Lord of War,9/16/2005,122,42000000
1831,The Next Best Thing,3/3/2000,108,25000000
1832,Dogma,11/12/1999,130,10000000
1833,Rent,11/23/2005,135,40000000
1844,Entrapment,4/29/1999,112,66000000
1850,Man on the Moon,12/22/1999,118,82000000
1852,World Trade Center,8/9/2006,128,63000000
1858,Transformers,6/27/2007,144,150000000
1865,Pirates of the Caribbean: On Stranger Tides,5/14/2011,136,380000000
1874,Goodbye Bafana,2/11/2007,140,30000000
1878,Fear and Loathing in Las Vegas,5/22/1998,118,18500000
1880,Red Dawn,8/10/1984,114,4200000
1883,Malcolm X,11/18/1992,202,34000000
1885,The Karate Kid,6/22/1984,126,8000000
1887,Marie Antoinette,5/24/2006,123,40000000
1891,The Empire Strikes Back,5/17/1980,124,18000000
1892,Return of the Jedi,5/23/1983,135,32350000
1893,Star Wars: Episode I - The Phantom Menace,5/19/1999,136,115000000
1894,Star Wars: Episode II - Attack of the Clones,5/15/2002,142,120000000
1895,Star Wars: Episode III - Revenge of the Sith,5/17/2005,140,113000000
1900,Traffic,12/27/2000,147,48000000
1901,In Good Company,12/29/2004,109,0
1903,Vanilla Sky,12/10/2001,136,68000000
1904,Memoirs of a Geisha,12/6/2005,145,85000000
1907,The Beach,2/11/2000,119,40000000
1909,Don Juan DeMarco,10/1/1994,97,25000000
1911,The 13th Warrior,8/27/1999,102,160000000
1913,The Sea Inside,9/3/2004,125,12806000
1921,Sweet November,2/16/2001,119,40000000
1924,Superman,12/13/1978,143,55000000
1927,Hulk,6/19/2003,138,137000000
1930,The Amazing Spider-Man,6/27/2012,136,215000000
1931,Stomp the Yard,5/16/2007,114,13000000
1933,The Others,8/2/2001,101,0
1934,Shakespeare in Love,12/11/1998,122,25000000
1946,eXistenZ,4/14/1999,97,15000000
1947,An Unfinished Life,9/9/2005,108,30000000
1948,Crank,8/31/2006,88,12000000
1949,Zodiac,3/2/2007,157,65000000
1950,Lucky You,5/1/2007,124,0
1951,Manderlay,5/16/2005,139,14200000
1954,The Butterfly Effect,1/22/2004,113,13000000
1955,The Elephant Man,10/2/1980,124,5000000
1956,Gerry,1/12/2002,103,3500000
1957,Enough,5/24/2002,114,38000000
1958,8 Women,1/8/2002,111,8000000
1961,My Name Is Bruce,10/1/2007,86,1500000
1966,Alexander,11/21/2004,175,155000000
1969,Bandidas,1/18/2006,93,35000000
1970,The Grudge,10/22/2004,92,10000000
1975,The Grudge 2,10/13/2006,102,20000000
1979,Fantastic 4: Rise of the Silver Surfer,6/13/2007,92,130000000
1985,The Constant Gardener,8/31/2005,129,25000000
1988,A Mighty Heart,1/1/2007,100,16000000
1989,My Blueberry Nights,5/16/2007,111,10000000
1995,Lara Croft: Tomb Raider,6/11/2001,100,115000000
1996,Lara Croft Tomb Raider: The Cradle of Life,7/21/2003,117,95000000
1997,Two Brothers,4/7/2004,109,74500000
1999,In the Bedroom,11/23/2001,130,1700000
2001,We Own the Night,5/25/2007,117,21000000
2008,The Promise,12/15/2005,98,0
2009,"4 Months, 3 Weeks and 2 Days",8/24/2007,113,852510
2011,Persepolis,5/23/2007,95,7300000
2013,The Diving Bell and the Butterfly,5/22/2007,112,14000000
2018,The Wedding Planner,1/26/2001,103,35000000
2022,Mr. Deeds,6/28/2002,96,50000000
2023,Hidalgo,3/5/2004,136,100000000
2024,The Patriot,6/28/2000,165,110000000
2026,Hostage,3/9/2005,113,52000000
2034,Training Day,10/5/2001,122,45000000
2043,Along Came a Spider,4/6/2001,104,60000000
2044,The Lake House,6/16/2006,99,40000000
2048,"I, Robot",7/15/2004,115,120000000
2054,Mr. Holland's Opus,12/29/1995,137,0
2055,Open Range,8/29/2003,139,22000000
2056,The Station Agent,1/26/2003,88,500000
2057,Original Sin,8/3/2001,118,42000000
2059,National Treasure,11/19/2004,131,100000000
2062,Ratatouille,6/22/2007,111,150000000
2067,Mission to Mars,3/10/2000,114,90000000
2069,The Whole Nine Yards,2/18/2000,98,41300000
2074,Flirting with Disaster,3/22/1996,92,7000000
2080,X-Men Origins: Wolverine,4/28/2009,107,150000000
2084,Birthday Girl,9/6/2001,93,13000000
2085,Romeo Must Die,3/20/2000,115,25000000
2088,Romeo Is Bleeding,9/13/1993,100,11500000
2100,The Last Castle,10/19/2001,131,72000000
2105,American Pie,7/9/1999,95,11000000
2110,Wasabi,10/31/2001,94,15300000
2112,Payback,2/5/1999,100,90000000
2114,Final Fantasy: The Spirits Within,7/2/2001,106,137000000
2116,Out of Time,10/3/2003,105,50000000
2118,L.A. Confidential,9/19/1997,138,35000000
2119,Days of Thunder,6/27/1990,107,60000000
2122,The Whole Ten Yards,4/7/2004,98,40000000
2123,"Me, Myself & Irene",6/22/2000,116,51000000
2133,The Perfect Storm,3/15/2000,130,120000000
2135,The Time Machine,3/4/2002,96,80000000
2140,Kiss of the Dragon,7/6/2001,98,25000000
2142,Cop Land,8/15/1997,104,15000000
2148,The Cotton Club,12/14/1984,127,58000000
2155,Reindeer Games,2/25/2000,124,42000000
2157,Lost in Space,4/3/1998,130,80000000
2162,Chill Factor,9/1/1999,101,70000000
2163,Breakdown,5/2/1997,95,36000000
2176,The Glass House,9/14/2001,106,30000000
2185,Big Trouble,4/5/2002,85,40000000
2196,Death at a Funeral,2/9/2007,90,9000000
2207,16 Blocks,3/1/2006,105,55000000
2211,Aimee & Jaguar,2/10/1999,125,0
2251,Unfaithful,5/10/2002,124,50000000
2252,Eastern Promises,9/14/2007,100,51500000
2253,Valkyrie,12/25/2008,121,75000000
2255,Chasing Amy,4/4/1997,113,250000
2266,"Paris, je t'aime",5/16/2006,120,13000000
2268,The Golden Compass,12/4/2007,113,180000000
2270,Stardust,8/9/2007,127,70000000
2275,The General's Daughter,6/18/1999,116,60000000
2277,Bicentennial Man,12/17/1999,131,100000000
2280,Big,6/3/1988,104,18000000
2287,Rize,1/15/2005,86,0
2288,Closer,12/1/2004,104,27000000
2289,Cold Mountain,12/24/2003,154,79000000
2290,Jakob the Liar,9/16/1999,120,0
2292,Clerks,9/13/1994,92,27000
2293,Mallrats,10/20/1995,94,6000000
2294,Jay and Silent Bob Strike Back,8/22/2001,104,22000000
2295,Clerks II,5/25/2006,97,5000000
2300,Space Jam,11/15/1996,88,80000000
2309,Inkheart,12/11/2008,106,60000000
2310,Beowulf,11/5/2007,115,70000000
2312,In the Name of the King: A Dungeon Siege Tale,11/29/2007,127,60000000
2320,Executive Decision,3/15/1996,133,55000000
2355,Reign Over Me,3/23/2007,124,20000000
2359,Sicko,5/18/2007,123,9000000
2370,Topaz,12/18/1969,143,4000000
2395,Asterix at the Olympic Games,1/13/2008,116,97250400
2428,The Greatest Story Ever Told,2/15/1965,199,20000000
2447,The Nativity Story,12/1/2006,101,35000000
2453,Harley Davidson and the Marlboro Man,8/23/1991,98,23000000
2454,The Chronicles of Narnia: Prince Caspian,5/15/2008,150,225000000
2486,Eragon,12/14/2006,104,100000000
2493,The Princess Bride,9/18/1987,98,16000000
2501,The Bourne Identity,6/14/2002,119,60000000
2502,The Bourne Supremacy,7/23/2004,108,75000000
2503,The Bourne Ultimatum,8/3/2007,115,70000000
2539,Spanglish,12/17/2004,130,80000000
2567,The Aviator,12/17/2004,170,116000000
2575,The Tailor of Panama,2/11/2001,109,21000000
2577,Code 46,9/2/2003,92,7500000
2604,Born on the Fourth of July,12/20/1989,145,14000000
2610,Shopgirl,10/21/2005,104,10284523
2619,Splash,3/9/1984,111,8000000
2621,Return to Me,4/7/2000,115,24000000
2636,The Specialist,10/7/1994,110,45000000
2637,The Mothman Prophecies,1/25/2002,119,32000000
2639,Deconstructing Harry,8/26/1997,96,20000000
2642,Two Weeks Notice,12/19/2002,101,60000000
2649,The Game,9/12/1997,129,50000000
2652,Hard Candy,1/14/2005,103,950000
2655,What Lies Beneath,7/21/2000,130,100000000
2661,Batman,7/30/1966,105,1377800
2662,House of 1000 Corpses,4/11/2003,89,7000000
2666,Dark City,2/27/1998,100,27000000
2667,The Blair Witch Project,7/14/1999,81,60000
2669,The Bounty,5/4/1984,132,25000000
2675,Signs,8/2/2002,106,72000000
2687,Memoirs of an Invisible Man,2/28/1992,99,40000000
2698,Evan Almighty,6/9/2007,96,175000000
2749,15 Minutes,3/1/2001,120,60000000
2752,40 Days and 40 Nights,3/1/2002,94,17000000
2755,About Schmidt,12/13/2002,125,30000000
2756,The Abyss,8/9/1989,139,70000000
2757,Adaptation.,12/6/2002,114,19000000
2770,American Pie 2,8/10/2001,108,30000000
2771,American Splendor,8/15/2003,101,0
2779,The Curse of the Jade Scorpion,8/5/2001,103,0
2786,Pierrot le Fou,8/29/1965,110,300000
2787,Pitch Black,2/18/2000,108,23000000
2789,The Chronicles of Riddick,6/11/2004,119,105000000
2830,My Boss's Daughter,8/21/2003,83,14000000
2832,Identity,4/25/2003,90,30000000
2841,A Very Long Engagement,10/26/2004,133,47000000
2895,The Apostle,10/9/1997,134,5000000
2898,As Good as It Gets,12/19/1997,139,50000000
2900,The Astronaut's Wife,8/26/1999,109,75000000
2907,The Addams Family,11/22/1991,99,30000000
2925,The First Wives Club,9/20/1996,102,26000000
2959,License to Wed,7/4/2007,91,35000000
2976,Hairspray,7/13/2007,117,50000000
2977,Becoming Jane,3/2/2007,120,16500000
2989,Roar,11/12/1981,102,17000000
3021,1408,7/12/2007,104,25000000
3028,Jekyll and Hyde ... Together Again,11/10/1982,87,0
3033,Gods and Monsters,1/21/1998,105,10000000
3034,Young Frankenstein,12/15/1974,106,2800000
3040,Night Watch,6/27/2004,114,4200000
3049,Ace Ventura: Pet Detective,2/4/1994,86,15000000
3050,Doctor Dolittle,6/22/1998,85,71000000
3059,Intolerance,9/4/1916,197,385907
3060,The Big Parade,11/5/1925,151,245000
3062,42nd Street,2/2/1933,89,439000
3078,It Happened One Night,2/22/1934,105,325000
3080,Top Hat,9/6/1935,101,609000
3082,Modern Times,2/5/1936,87,1
3083,Mr. Smith Goes to Washington,10/19/1939,129,1500000
3089,Red River,8/26/1948,133,3000000
3093,Basic Instinct 2,3/29/2006,114,70000000
3116,Midnight Cowboy,5/25/1969,113,3600000
3131,Gangs of New York,12/14/2002,167,100000000
3132,Bad Company,6/7/2002,116,70000000
3170,Bambi,8/14/1942,70,858000
3172,Bandits,10/12/2001,123,75000000
3175,Barry Lyndon,12/18/1975,184,11000000
3179,Beavis and Butt-Head Do America,12/15/1996,81,12000000
3291,"Good Night, and Good Luck.",9/16/2005,93,7000000
3472,Dirty Pretty Things,9/5/2002,97,0
3482,The Train,9/21/1964,133,5800000
3489,88 Minutes,2/14/2007,108,30000000
3509,A Scanner Darkly,5/25/2006,100,8700000
3512,Under Siege 2: Dark Territory,7/13/1995,100,60000000
3536,U-571,4/20/2000,116,62000000
3558,"Girl, Interrupted",12/21/1999,127,40000000
3580,Changeling,1/30/2008,141,55000000
3587,Bogus,9/6/1996,110,32000000
3594,The Number 23,2/23/2007,101,30000000
3595,Ransom,11/8/1996,117,80000000
3597,I Know What You Did Last Summer,10/17/1997,100,17000000
3600,I Still Know What You Did Last Summer,11/13/1998,100,65000000
3604,Flash Gordon,9/1/1980,111,35000000
3635,Girl with a Pearl Earring,8/31/2003,101,0
3638,No Reservations,7/25/2007,104,28000000
3682,54,8/28/1998,106,13000000
3683,Flags of Our Fathers,10/18/2006,132,90000000
3766,The Lady from Shanghai,12/24/1947,87,2300000
3877,Things We Lost in the Fire,9/26/2007,113,16000000
3902,I'm Not There.,10/1/2007,135,20000000
3933,Corpse Bride,9/9/2005,77,40000000
3981,What Women Want,12/15/2000,127,70000000
3989,Team America: World Police,10/10/2004,98,32000000
4011,Beetlejuice,2/29/1988,92,15000000
4012,The Believer,1/19/2001,98,1500000
4032,My Girl,11/27/1991,102,16500000
4105,Black Rain,9/22/1989,125,30000000
4107,Bloody Sunday,1/16/2002,107,0
4108,The Transporter,10/2/2002,92,21000000
4133,Blow,4/4/2001,124,53000000
4147,Road to Perdition,7/12/2002,117,80000000
4148,Revolutionary Road,12/19/2008,119,35000000
4170,Trade,1/23/2007,120,12000000
4174,Spellbound,12/28/1945,111,1500000
4232,Scream,12/20/1996,111,14000000
4233,Scream 2,12/9/1997,120,24000000
4234,Scream 3,2/3/2000,116,40000000
4244,The Kid,7/7/2000,104,65000000
4248,Scary Movie 2,7/4/2001,83,45000000
4251,Veer-Zaara,11/12/2004,192,7000000
4256,Scary Movie 3,10/24/2003,84,48000000
4257,Scary Movie 4,4/13/2006,83,45000000
4258,Scary Movie 5,4/11/2013,86,20000000
4327,Charlie's Angels,11/2/2000,98,92000000
4347,Atonement,8/29/2007,123,30000000
4348,Pride & Prejudice,9/16/2005,135,28000000
4349,The Kingdom,8/22/2007,110,70000000
4379,Monster-in-Law,5/13/2005,101,43000000
4380,Shall We Dance?,10/15/2004,107,50000000
4421,G.I. Jane,8/22/1997,125,50000000
4442,The Brothers Grimm,8/26/2005,118,88000000
4464,Seabiscuit,7/22/2003,141,87000000
4474,My Super Ex-Girlfriend,6/20/2006,95,0
4476,Legends of the Fall,12/16/1994,133,30000000
4477,The Devil's Own,3/12/1997,107,90000000
4512,The Assassination of Jesse James by the Coward Robert Ford,9/2/2007,160,30000000
4513,30 Days of Night,10/17/2007,113,30000000
4515,Lions for Lambs,10/22/2007,92,35000000
4517,Elizabeth: The Golden Age,9/9/2007,114,55000000
4518,Elizabeth,9/13/1998,124,30000000
4523,Enchanted,11/20/2007,107,85000000
4547,Panic Room,3/29/2002,111,48000000
4550,Sympathy for Lady Vengeance,7/29/2005,115,0
4551,Be Cool,3/4/2005,118,53000000
4553,The Machinist,2/9/2004,101,5000000
4566,Michael Clayton,9/28/2007,119,25000000
4584,Sense and Sensibility,12/13/1995,136,16500000
4597,Armored,12/4/2009,88,20000000
4599,Raising Helen,5/27/2004,119,50000000
4614,The Sum of All Fears,5/31/2002,124,68000000
4638,Hot Fuzz,2/14/2007,121,12000000
4657,Jindabyne,7/20/2006,123,0
4688,Across the Universe,9/14/2007,133,0
4723,Southland Tales,5/15/2006,144,17000000
4806,Runaway Bride,7/30/1999,116,70000000
4816,Ghost Dog: The Way of the Samurai,9/13/1999,116,0
4824,The Jackal,11/14/1997,124,60000000
4836,Layer Cake,9/30/2004,105,6500000
4858,The Invasion,8/17/2007,99,80000000
4911,Dark Blue,12/14/2002,118,15000000
4912,Confessions of a Dangerous Mind,12/30/2002,113,30000000
4922,The Curious Case of Benjamin Button,11/24/2008,166,150000000
4929,Hang 'em High,7/31/1968,114,1800000
4935,Howl's Moving Castle,11/19/2004,119,24000000
4942,Leatherheads,3/24/2008,114,58000000
4944,Burn After Reading,9/5/2008,96,37000000
4951,10 Things I Hate About You,3/30/1999,97,16000000
4953,Be Kind Rewind,1/20/2008,102,0
4958,The Legend of Bagger Vance,11/2/2000,126,80000000
4959,The International,2/3/2009,118,50000000
4960,"Synecdoche, New York",10/24/2008,124,21000000
4964,Knocked Up,6/1/2007,129,30000000
4965,Impostor,12/3/2001,102,40000000
4967,Keeping the Faith,4/14/2000,127,30000000
4970,Gothika,11/21/2003,98,40000000
4982,American Gangster,11/2/2007,157,100000000
4995,Boogie Nights,9/11/1997,155,15000000
4997,Wonderland,10/23/2003,104,5000000
5038,Vicky Cristina Barcelona,8/15/2008,96,15000000
5072,Severance,5/19/2006,96,0
5123,August Rush,11/21/2007,114,25000000
5125,Rendition,9/7/2007,120,27500000
5126,Martian Child,11/2/2007,106,0
5137,Sky Captain and the World of Tomorrow,9/17/2004,107,70000000
5172,The Astronaut Farmer,10/15/2006,104,13000000
5174,Rush Hour 3,8/8/2007,91,140000000
5175,Rush Hour 2,8/3/2001,90,90000000
5176,3:10 to Yuma,9/6/2007,122,55000000
5178,The Good Heart,9/11/2009,95,3800000
5236,Kiss Kiss Bang Bang,9/5/2005,103,15000000
5255,The Polar Express,11/10/2004,100,165000000
5279,Gosford Park,11/7/2001,137,19800000
5353,The Hunting Party,9/3/2007,101,0
5393,Happily N'Ever After,9/14/2006,75,47000000
5491,Battlefield Earth,5/10/2000,118,44000000
5494,George and the Dragon,3/28/2004,93,32000000
5503,The Fugitive,8/6/1993,130,44000000
5516,The Ladykillers,3/25/2004,104,0
5528,The Chorus,3/17/2004,96,0
5550,RoboCop 3,4/17/1993,104,22000000
5551,Space Cowboys,7/31/2000,130,65000000
5559,Bee Movie,10/28/2007,91,150000000
5689,The Blue Lagoon,7/5/1980,104,4500000
5708,Control,9/26/2007,121,0
5722,Beyond the Valley of the Dolls,7/17/1970,109,2090000
5723,Once,3/23/2007,85,160000
5759,Baghead,1/21/2008,84,0
5769,Tom Jones,10/6/1963,128,1000000
5780,Torn Curtain,7/13/1966,128,3000000
5820,The Sentinel,4/19/2006,108,60000000
5822,Sweet Sweetback's Baadasssss Song,4/23/1971,97,150000
5852,Angel Eyes,5/15/2001,102,53000000
5854,Family Plot,4/9/1976,121,2000000
5876,The Mist,11/21/2007,126,18000000
5900,The Dress,3/21/1996,103,0
5902,A Bridge Too Far,6/15/1977,175,22000000
5915,Into the Wild,9/11/2007,148,15000000
5925,The Great Escape,6/20/1963,172,4000000
5955,The Pledge,1/9/2001,123,35000000
5966,Along Came Polly,1/16/2004,90,42000000
5971,We're No Angels,12/15/1989,106,20000000
5994,The Family Man,12/12/2000,125,60000000
6007,Elling,3/16/2001,89,0
6016,The Good Thief,4/3/2003,108,0
6020,Sorority Boys,3/22/2002,93,12000000
6023,P.S. I Love You,11/15/2007,126,30000000
6038,Shanghai Knights,2/6/2003,115,50000000
6068,Six Days Seven Nights,6/12/1998,98,70000000
6071,Kiss of Death,4/21/1995,101,40000000
6073,The Mexican,3/1/2001,123,57000000
6106,Salvador,4/23/1986,123,4500000
6114,Dracula,11/13/1992,128,40000000
6116,Spice World,12/19/1997,93,25000000
6171,Dreamcatcher,3/21/2003,136,68000000
6217,Cat People,4/2/1982,118,0
6278,Reign of Fire,7/12/2002,101,60000000
6282,Coyote Ugly,7/30/2000,100,45000000
6415,Three Kings,9/27/1999,114,75000000
6435,Practical Magic,10/16/1998,104,75000000
6439,Racing Stripes,1/6/2005,102,30000000
6440,The Shipping News,12/18/2001,111,0
6466,Freddy vs. Jason,8/15/2003,97,30000000
6477,Alvin and the Chipmunks,12/13/2007,92,60000000
6478,Beyond the Sea,12/17/2004,118,23000000
6479,I Am Legend,12/14/2007,101,150000000
6488,Arachnophobia,8/9/1990,103,31000000
6519,The Dukes of Hazzard,8/5/2005,104,50000000
6520,First Knight,7/7/1995,134,55000000
6521,The Contender,10/13/2000,126,9000000
6537,The Orphanage,8/27/2007,105,0
6538,Charlie Wilson's War,12/19/2007,102,75000000
6552,Idle Hands,4/30/1999,92,25000000
6557,27 Dresses,1/10/2008,111,30000000
6575,Walk Hard: The Dewey Cox Story,12/21/2007,96,35000000
6615,Lars and the Real Girl,10/12/2007,106,12000000
6623,The Peacemaker,9/26/1997,124,50000000
6639,Love in the Time of Cholera,10/4/2007,139,45000000
6687,Transsiberian,1/18/2008,111,15000000
6795,Zathura: A Space Adventure,11/6/2005,101,65000000
6877,Failure to Launch,3/10/2006,97,50000000
6933,One Missed Call,1/4/2008,87,20000000
6947,The Village,7/30/2004,108,60000000
6950,Outbreak,3/10/1995,127,50000000
6957,The 40 Year Old Virgin,8/11/2005,116,26000000
6961,The Wedding Date,2/4/2005,88,15000000
6963,The Weather Man,10/20/2005,101,20000000
6964,Something's Gotta Give,12/12/2003,128,80000000
6968,The Baader Meinhof Complex,9/24/2008,150,27000000
6972,Australia,11/18/2008,165,130000000
6973,In the Valley of Elah,8/31/2007,124,23000000
6977,No Country for Old Men,11/8/2007,122,25000000
6978,Big Trouble in Little China,5/30/1986,99,25000000
7006,White Noise 2: The Light,1/5/2007,99,0
7191,Cloverfield,1/15/2008,85,25000000
7214,Coach Carter,1/14/2005,136,30000000
7220,The Punisher,4/15/2004,124,33000000
7278,Meet the Spartans,1/24/2008,84,30000000
7288,Duplex,9/26/2003,89,40000000
7299,Equilibrium,12/6/2002,107,20000000
7301,Lonesome Jim,11/16/2005,91,0
7303,Maid in Manhattan,12/13/2002,105,55000000
7304,Running Scared,1/6/2006,122,17000000
7305,Alive,1/15/1993,120,32000000
7326,Juno,12/5/2007,96,7500000
7341,The Rage: Carrie 2,3/11/1999,104,21000000
7345,There Will Be Blood,12/28/2007,158,25000000
7347,Elite Squad,10/12/2007,115,4000000
7350,The Bucket List,12/25/2007,97,45000000
7364,Sahara,4/6/2005,124,130000000
7443,Chicken Run,6/21/2000,84,45000000
7445,Brothers,1/27/2009,104,26000000
7446,Tropic Thunder,8/9/2008,107,92000000
7450,Titan A.E.,6/16/2000,94,75000000
7451,xXx,8/9/2002,124,70000000
7453,The Hitchhiker's Guide to the Galaxy,1/15/2005,109,50000000
7459,Speed Racer,5/9/2008,135,120000000
7461,Vantage Point,2/1/2008,90,40000000
7484,Open Season,9/29/2006,83,85000000
7485,Shooter,3/22/2007,124,61000000
7501,Knockaround Guys,9/7/2001,92,15000000
7504,Earth,9/16/1998,101,0
7509,Water,9/8/2005,115,0
7510,Running with Scissors,10/27/2006,116,12000000
7512,Idiocracy,9/1/2006,84,30000000
7515,London,2/10/2005,92,0
7516,Smokin' Aces,12/9/2006,109,17000000
7518,Over the Hedge,4/22/2006,83,80000000
7547,Come Early Morning,1/10/2006,97,6000000
